video_id|prompt
00480.mp4|Aerial view of the city of Guadalajara in quick motion, with lights that shine in different colors and cars moving through the streets
00481.mp4|Big city at night seen from the air, lights in various colors illuminate the streets
00482.mp4|Rose petals falling in slow motion with a red background.
00483.mp4|Heart-shaped candies falling with a red background.
00484.mp4|Cupcake with white vanilla icing and small heart-shaped sweets and decorations falling on it.
00485.mp4|White flower petals falling with red background.
00486.mp4|Woman dressed in black arranges food composition for studio photo with her coworkers, in the background a young woman works at an apple imac desktop computer
00487.mp4|Top view of young people reviewing a studio picture on a tablet. The photo is about tacos with accompanying sauces
00488.mp4|Cars on a highway in slow traffic next to a pine forest during a cloudy afternoon.
00489.mp4|Pickup trucks turning a curve in a highway in a snowy pine forest in Canada.
00490.mp4|Sheltered people walking on a path beside a pine forest during winter in Canada. Students walking on a road to arrive at school.
00491.mp4|Snow falling in front of a pedestrian bridge, as cars pass underneath with trees around, on a cloudy afternoon.
00492.mp4|Snow falling on the streets of Canada, as cars pass by, a traffic light stops and small buildings cover the bottom.
00493.mp4|Skiers at the top of a slope at the top of the cable car while some start to go down skiing, on a sunny day.
00494.mp4|View of the edge of the top of a snow-covered mountain with pine forests, with the precipice covered by clouds, during a sunny morning.
00495.mp4|People walking on the snowy summit, hiding down the slope between two pine trees, with the horizon in front supported by clouds below, on a sunny day.
00496.mp4|Steep snowy hill in a pine forest with skiers everywhere and a cable car during a sunny day
00497.mp4|Slowly skiing on a plain near a large pine forest, during a sunset in Canada.
00498.mp4|People skiing in the snow with spikes in their hands on a slope.
00499.mp4|Children skiing on the snow in the plain of a pine forest, with more cross-country skiers and a cable car, during sunrise.
00500.mp4|Pine covered snowy mountain and the full moon in the clear pink sky during a sunset.
00501.mp4|Tourists skiing on a snowy slope with pine trees and a cable car, on a sunny day.
00502.mp4|Airplane flying over an illuminated city as night falls with the sky covered in clouds, seen from a window above a wing.
00503.mp4|Chairs of a cable car moving in a snowy forest, with a hill in the background and the full moon in the sky.
00504.mp4|Snowboarder going down a pine covered snowy slope, seen from above during a sunny day.
00505.mp4|Relief of a snow covered and pine covered slope and a couple of skiers during a sunny day.
00506.mp4|Snowy hill with pine trees, a cable car and skiers going down, seen from above on a sunny day.
00507.mp4|General view of the city of Vancouver and its lake, during a cloudy afternoon, and with small lights on everywhere.
00508.mp4|View of a lake in Canada full of boats with hills around during a cloudy afternoon.
00509.mp4|City illuminated in its avenues during the evening, seen from above, towards the horizon.
00510.mp4|Street with old buildings, with many people walking from one side to the other, signs and cars passing nearby, as it gets dark.
00511.mp4|Street of a city with old buildings people walking on the sidewalks, cars and trolleybuses passing on the street, at night.
00512.mp4|Neoclassical building, illuminated with white, blue and red lights, with sculptures carved on its pediment, in front of a fountain, at night.
00513.mp4|Narrow street surrounded by small buildings and businesses, as people walk the sidewalks with anti-parking cylinders and cars pass with their lights on, at night.
00514.mp4|Flame moving smoothly on a dark background.
00515.mp4|Flame rippling close up view as it goes in and out of focus.
00516.mp4|Waving fire seen up close on pink background.
00517.mp4|Embedded flames waving at different intensities on a dark background.
00518.mp4|Fanned flame burning wood in the dark.
00519.mp4|Round candle lit illuminating while it goes out leaving completely in darkness.
00520.mp4|Intense fire burning coal, lighting it crimson, seen in detail, as sparks shoot out of combustion.
00521.mp4|Defocused fire particles falling, on a dark background.
00522.mp4|Lighting round and together candles in the dark with a long lighter.
00523.mp4|Sparks of fire sprouting on a dark background, while some are out of focus.
00524.mp4|Red particles out of focus, fall on a black background.
00525.mp4|Flame coming out of a ring, on a dark background.
00526.mp4|Children playing with the jets of water from a dancing fountain on the floor of a plaza, during the afternoon.
00527.mp4|City of tall buildings seen from the window of a moving train, during a sunny afternoon.
00528.mp4|Boat sailing along the river, in the background some mountains with green vegetation and a blue sky with big clouds
00529.mp4|Street lamps lit at night seen from below with rain falling
00530.mp4|Shrimp burger along with fries detail view.
00531.mp4|A burger is made with a fried egg and honey on a white plate with fries on one side.
00532.mp4|Close-up of potato chips, while serving tomato sauce on them.
00533.mp4|Chicken burger viewed in detail along with French fries with corn on the background out of focus.
00534.mp4|French fries with ketchup, closely watched.
00535.mp4|Pear slices salad, with lettuce, dressing and crushed walnuts.
00536.mp4|Scoop of ice cream with caramel detail view on a black background.
00537.mp4|Shrimp burger with potatoes on a plate, closeup view.
00538.mp4|Burger with black sesame, detail view.
00539.mp4|Two people dancing a choreographed dance with their arms one behind the other, in a room with blue lit earth.
00540.mp4|Person dancing with a sweatshirt and a mask of led lights with a man behind him, under pink lighting.
00541.mp4|Two urban youths dancing in a blue-lit building under construction. One of the young men wears a mask with led lights while the other waits behind him.
00542.mp4|Close-up urban dancers dancing hip hop or popping, lit in a dim blue light.
00543.mp4|Urban couple, one of them with a blinking led light mask dancing making shapes with his hands, under a blue light.
00544.mp4|Two young men, one in a sweatshirt and blinking mask, the other in a ponytail, dancing in a rose-lit place.
00545.mp4|Man in a purge mask dancing with a sweatshirt with another guy behind, on a blue background.
00546.mp4|Masked person with a hood dancing, under a blue light.
00547.mp4|Two urban men dancing popping on the ground under blue light.
00548.mp4|Silhouette of a woman dancing ballet in black and white in a smoke filled room.
00549.mp4|Wrist watch seen in detail while its second hand goes through the numbers.
00550.mp4|Machinery of a working automatic watch seen in detail.
00551.mp4|Mechanism of an automatic watch, seen up close while running.
00552.mp4|Mechanism of a watch engraved as its gears rotate, seen through glass.
00553.mp4|Wristwatch hands moving forward close-up views.
00554.mp4|Hands on a blue automatic watch, while the second hand goes through the numbers.
00555.mp4|Detail of the machinery of an automatic watch working.
00556.mp4|Hands turning on an automatic watch very close up views.
00557.mp4|Detail to the circumference with the engraved features of a shutter on an old camera while opening and closing.
00558.mp4|Texture of a bunch of large purple grapes covered in water drops, on a light background.
00559.mp4|Bunch of purple grapes with a macro closeup.
00560.mp4|Texture of wet kiwi slices viewed in detail.
00561.mp4|Slices of juicy kiwi piled on a white background.
00562.mp4|Blackberries stacked close up viewed with a white background
00563.mp4|Close up of ready to eat avocados cut in half.
00564.mp4|Many banana slices placed on top of each other, close up view.
00565.mp4|Juicy orange slices seen very close.
00566.mp4|Citrus grapefruit slices. Fruit shot in detail.
00567.mp4|Fresh watermelon cut into large pieces on white background, shot in detail shot.
00568.mp4|Texture of a bunch of purple grapes seen in detail.
00569.mp4|Overlapping citrus lemon slices, close up shot.
00570.mp4|Fresh grapefruit slices texture, extreme closeup.
00571.mp4|Yellow lemon slices, one on top of the other, seen with an extreme closeup.
00572.mp4|Flowers with red petals with white between stems and green leaves, on an unfocused pink background.
00573.mp4|Close up to white flower on a pink background.
00574.mp4|Rotating tower turning high above during a clear sky day at a fair.
00575.mp4|Ring of fire game at a fair without people.
00576.mp4|Flames rising from below the screen moving intensely on a black background.
00577.mp4|Flames rising up on black background in slow motion.
00578.mp4|Flames of the silhouettes of various bonfires rising towards the center of the video from the ends.
00579.mp4|Flames rising from the sides of the video towards the center, a black background behind them.
00580.mp4|Intense flames rising from the sides of the video towards the center covering almost the entire screen, a black background behind them.
00581.mp4|Flames burning from below the video on a black background in slow motion.
00582.mp4|Flames of bonfire silhouettes burning from below and to the sides on a black background.
00583.mp4|Flames burning from the sides on a black background.
00584.mp4|Blue flames of fire rising from the bottom of the video dimly lighting the bottom blue.
00585.mp4|Red flames burning from the ends of the video on a black or dark background.
00586.mp4|Red flames burning from below the video on a black or dark background.
00587.mp4|Small flames peeling off from left to right on a black background.
00588.mp4|Mirror effect of red flames with horizontal alignment burning on a black background.
00589.mp4|Representative glucose molecule made of plastic on a white background.
00590.mp4|Representation of an amino acid molecule on a white background.
00591.mp4|Representative model of a water molecule made of plastic, with its links between elements.
00592.mp4|Representative model of plastic figures of a water molecule, with links between elements.
00593.mp4|Ingredients for a Ceviche dish, with fish, chili, lemons, onion and spices.
00594.mp4|Ingredients for a Ceviche dish, with fish, chili, lemons, onion and spices on a table with a turquoise tablecloth.
00595.mp4|Top view of a blender blending green sauce with the glass open.
00596.mp4|Supplies exposed on a wooden table in the kitchen. In it there are bananas, strawberries, eggs, white bread, milk, jam.
00597.mp4|Supplies to prepare a balanced breakfast at a table. In it there are bananas, strawberries, eggs, white bread, milk, jam.
00598.mp4|A person smears chocolate or hazelnut cream on white bread that is on a white plate. Person preparing a breakfast.
00599.mp4|A person smears chocolate or hazelnut cream on white bread that is on a white plate next to two strawberries and bananas.
00600.mp4|Preparing white bread with jam and strawberries on a white plate next to a bowl with jam.
00601.mp4|Ingredients on a table to prepare breaded meat balls with tomato sauce and pasta.
00602.mp4|Supplies on a wooden table to prepare breaded meat balls with tomato sauce and pasta.
00603.mp4|Preparing breaded meat in a bowl on a table next to a bowl with breadcrumbs and throwing an egg into the meat.
00604.mp4|Breaded raw meat balls on a plate ready to be cooked.
00605.mp4|Meat balls breaded in red tomato sauce cooking in a frying pan.
00606.mp4|Detail view of a pile of raw white rice in top view.
00607.mp4|Book being leafed through slowly seen in very close focus.
00608.mp4|Shot of green ink coming from the top of the shot and mixing with water making random and fluid figures, seen in detail.
00609.mp4|Red color slowly mixing in water, creating smoke-like shapes, on a white background.
00610.mp4|Purple color mix in water on a white background, quickly entering and creating smoke-like shapes, taken in detail, perfect as a background image.
00611.mp4|Mix of liquids that form figures with litmus colors, undulating in many ways.
00612.mp4|Video of a shot of blended pink ink in the background of water on a black background, while creating beautiful smoke-like shapes.
00613.mp4|Image divided in half with mirror effect, taking the waves in the clear blue water when a drop falls in it.
00614.mp4|Small village seen from the heights surrounded by fields, while taking it up to the bright and sunny horizon.
00615.mp4|Flying over the mountain ranges in the savannah with hills to the horizon, covered with trees and paths surrounding them on a warm sunny day.
00616.mp4|Video of the movement of a liquid, seen very closely out of focus, with gray, green and white tones and a few reflections.
00617.mp4|Movement pattern in a liquid body, while reflecting the colors of its surroundings, seen slowly and in detail.
00618.mp4|Texture of the surface of a body of water reflecting light while the movement of the waves deforms the image, taken in detail.
00619.mp4|Drops of water falling into a body of water creating ripples, while reflecting white and green, viewed slowly and in detail.
00620.mp4|Body of water reflecting colors in the texture of the movement of its waves.
00621.mp4|Water flowing smoothly in a thin stream in the center of the shot, on a dark background.
00622.mp4|Texture of ripples in the water moving carefully while reflecting green and gray colors.
00623.mp4|Water surface as drops fall on it and create ripples that shake the water and generate different and random patterns by reflecting light.
00624.mp4|Mirror effect of a puddle of water flowing slowly on a glass and a white background seen in detail.
00625.mp4|Mix of green, gray and white colors, reflected on the surface of the water, while its waves travel slowly through the shot, seen from close up.
00626.mp4|Long-haired person with his back to the shadows, stretching his arm towards a projected image in front, with circular patterns of elongated lights of red, blue, purple and pink colors on a black background.
00627.mp4|Silhouette of a person looking at an image projected in front, with spectra and light patterns rotating around a center in the background.
00628.mp4|Close-back person witnessing a colorful and dynamic image of a nebula, with shades of purple, blue, and red.
00629.mp4|A person's hand with a bracelet in the dark approaches it and moves it around to a light source below the shot.
00630.mp4|A person's hand in the dark as it slowly ripples across the volumetric light spectrum of colors, red, yellow, blue, and purple.
00631.mp4|Long-haired person, smoking in the dark, right in front of a multi-colored light source.
00632.mp4|Silhouette of a person, smoking with a multi-colored taillight that illuminates its outline, while expelling smoke from the mouth. Person smoking in the cinema.
00633.mp4|Bars of warm and cold colors, blurred as they change and move slowly, while a slight shadow billows in the background.
00634.mp4|Person moving his hand slowly, with a projected video, with shades of purple and shapes similar to space nebulae.
00635.mp4|Silhouette of a person observing projected light patterns traveling in a rotating tunnel, in colors of pink, blue and purple.
00636.mp4|A person's hand in the dark, illuminated by a light, which generates a volumetric light spectrum on the scene.
00637.mp4|Young man in the dark smoking, with reflectors behind emitting lights of different colors, while the shot goes from left to right.
00638.mp4|Sad young woman smoking in the shadows with a backlight illuminating her back, as the shot sweeps the scene from left to right.
00639.mp4|Abundant tree branches with the bright sun in the background sky, while the wind gently moves the branches and leaves.
00640.mp4|Sunset seen from around the construction of a building with a tower crane and many trees around it.
00641.mp4|Reflection on the water surface, with many trees with the blue sky in the background, small waves distort the image.
00642.mp4|Tree moving its branches slowly with the air, while the sun shines through in the blue sky, while the taking rises.
00643.mp4|View through a window with a curtain covering half a window very close to a shot, in the background a few trees and sunlight through the curtain.
00644.mp4|Flares in the lens from sunlight seen glowing through the branches of a tree that the air gently moves, with the blue sky in the background.
00645.mp4|Round sun hiding between the hills on the horizon, with the sky colored yellow, and a building under construction surrounded by some trees.
00646.mp4|Green leaves, branches and trunks of a tree seen in detail, while the air moves them slightly, flashes of light cover the image.
00647.mp4|Sunlight in the afternoon, with a sky turning dark blue, and the silhouettes of the trees moving with the wind and the buildings in the distance.
00648.mp4|Top of a large tree, while the air moves its branches and the blue sky in the background with a few blurred clouds.
00649.mp4|Leaves and branches of a tree moving in the air gently, with sunlight shining through the leaves, with a black and white filter.
00650.mp4|Blurred drops lit by sunlight, with the leafy branches of a tree moving in the background.
00651.mp4|Abstract video of a form of blurred light of white, blue and yellow colors, as it moves and deforms on a black background.
00652.mp4|Black liquid or ink slowly covering the shot on a white background, with little foam and dark gray reflections.
00653.mp4|Green chroma key background, while a broken dark blue leaf invades the shot slowly in stop motion.
00654.mp4|Two bodies of black ink, slowly covering a green background, when they completely cover it, the video turns into reverse.
00655.mp4|Mix of cereals and nuts that cover a background while in stop motion the scene is cleaned and when it is completely cleaned, the video returns in reverse until it is covered again.
00656.mp4|Black ink dripping while slowly covering an entire vertical green background.
00657.mp4|Black ink that completely covers a green screen, then the video goes in reverse.
00658.mp4|Sheets of paper with cut edges like a broken line, which are between positions while they separate and reveal a chrome green background, then the video goes in reverse and is covered again.
00659.mp4|Many popcorn moving from side to side quickly in stop motion, on a green background, at the end of the shot, leave the scene leaving the background clear.
00660.mp4|Fast motion shot of a busy street with people and cars crossing in the city
00661.mp4|City lights and pier at night
00662.mp4|Hot air balloons of various colors are inflated in quick motion
00663.mp4|Time lapse of a port with tourist ferries and boats in Instanbul with the city buildings in the background.
00664.mp4|People walking in the corridor of an airport in fast motion, in the background a large window with a metal structure
00665.mp4|Cargo ship full of multi-colored containers at the unloading dock, in the background the blue sky with clouds and container cranes
00666.mp4|A cargo ship is being unloaded at the docks by large blue cranes, in the background the blue sky
00667.mp4|Day to night time lapse of a camera moving away from a medieval castle on a mountain, in the background distant mountains and the sky
00668.mp4|People skiing on the mountain with the ski lift working, in the background a snowy mountain and the sky
00669.mp4|People going down the ski lift on top of the mountain with a cloudless blue sky
00670.mp4|Underwater recording of multicolored coral moving with projections of fish on top
00671.mp4|Roundabout with Roman sculpture at night with fast-motion traffic. Yellow lights at night with buildings, people and trees in the background
00672.mp4|Arc de Triomphe roundabout on a sunny day, with people and traffic around it. The sky and departments in the background
00673.mp4|Dj seen on his back who plays music on a stage with colorful lights and the audience dancing in the background.
00674.mp4|Time lapse of a valley with lots of vegetation, with the clouds passing and the wind moving the trees.
00675.mp4|Time lapse of an impressive Northern Lights of greenish tones, with the silhouette of two mountains on the sides and the sky with moving stars.
00676.mp4|Timelapse of a beautiful aurora borealis of yellow and pink tones seen behind the silhouette of a mountain and trees.
00677.mp4|Landscape of a Northern Lights behind the silhouettes of two mountains during a night with clear skies and stars in the firmament.
00678.mp4|Aurora borealis. Yellow northern lights in Norway on a night with clear sky.
00679.mp4|Northern lights shine on the water and in the sky with many colors in the night sky, mountains in the background
00680.mp4|Time lapse of Northern Lights moving in blue and green colors in the night sky
00681.mp4|Northern Lights of various colors moving up some mountains in black in the night sky
00682.mp4|Time lapse of an impressive Northern Lights at dawn seen from a lake between mountains.
00683.mp4|Camper van in the desert at night with moving stars in the background
00684.mp4|Baby with jeans and striped shirt smiles on her mother's belly plays in gray pants. In the background one blank wall
00685.mp4|Time lapse of a desert with dry vegetation and some cacti in Baja California Mexico
00686.mp4|View from below of a yellow hot air balloon while flying in the air. Blue sky in the background
00687.mp4|Yellow hot air balloon is being inflated by flames of fire, a red balloon and the sky in the background
00688.mp4|Hot air balloon with warm colors is rising in the air, in the background another white balloon and a blue sky without clouds
00689.mp4|Multicolored hot air balloon is seen from below, in the background a cloudless blue sky
00690.mp4|Orange hot air balloon seen from below is flying in the blue sky without clouds
00691.mp4|Time lapse of people inflating a green hot air balloon, in the background buildings and trees of the city
00692.mp4|Eye with make-up of mascara, eye shadow and eyeliner.
00693.mp4|Time lapse of a tour of the coast with palm trees, people walking and buildings in the background
00694.mp4|Statue with praying hands is on the rocks. Moving clouds in the background
00695.mp4|Colorful fireworks during a dark night.
00696.mp4|Flight preparing for departure. Airport workers prepare a plane for takeoff while passengers enter the aisle.
00697.mp4|Time lapse of a panoramic view of barcelona at night with a statue and buildings in the background. View from Monte Jiuc.
00698.mp4|Time lapse of traffic in an underground tun in a city with tall buildings at night.
00699.mp4|A couple of brown bears rest in the field, one of them is eating. Brown rocks in the background
00700.mp4|Small brown bear walking in an arid field on a sunny day.
00701.mp4|Young brown bear walking through a field with grass and rocks
00702.mp4|Beautiful countryside meadow during summer with trees, grass and little yellow flowers in the ground on a sunny day.
00703.mp4|Time lapse of a revolving restaurant on top of a building with a city lights view
00704.mp4|Ocean waves bursting on the shore of sand and rocks on a clear day
00705.mp4|Time lapse of a red or blood moon in the night sky
00706.mp4|Half gray moon close up on a blue background
00707.mp4|Passenger plane preparing for takeoff near the runway at the airport. Airport staff preparing a flight with a FedEx transport plane in the background.
00708.mp4|View of the brooklyn bridge with car traffic passing underneath and the new york city skyline in the background on a clear day
00709.mp4|View of New York City at night from Brooklyn Bridge with cars and clouds passing at high speed
00710.mp4|Close up of a black butterfly with red fluttering in a red and yellow flower with green leaves.
00711.mp4|A chef dressed in black prepares a salad in front of a table with white and yellow tablecloths
00712.mp4|Luminous sign with the word casino in red color.
00713.mp4|A siamese cat is inside a straw hat on the sofa.
00714.mp4|Close up of a chef in black suit cooking a french crepe suzette with fire in front of a white and yellow tablecloth
00715.mp4|Panning timelapse shot of the street with traffic at night in Las Vegas with casinos, hotels and restaurants.
00716.mp4|People sitting on the beach on the seaside watching colorful fireworks in the sky reflecting their light in the sea water for one night and the lights of the city buildings in the background.
00717.mp4|Fireworks illuminating the beach sky and the sea. People admiring the fireworks exploding in the sky on the seaside in an evening celebration.
00718.mp4|Time lapse of the arc of triumph with the traffic of the city during the night.
00719.mp4|Central station with people walking in it. Crowds of commuters at New York's grand central station.
00720.mp4|Time lapse of a balcony in a viewpoint of a city full of night lights and buildings. View of the Los Angeles skyline from the Griffith Observatory at night.
00721.mp4|Time lapse of a music festival audience while enjoying the event dancing, drinking and talking with friends.
00722.mp4|Time lapse of the audience of a music festival while enjoying the event dancing and drinking with the stage in the background of the esplanade.
00723.mp4|The silhouette of a DJ playing with a modern turntable on a stage with LED screens with moving lights.
00724.mp4|Digital animation of screens showing film and tv related static distortion and countdowns.
00725.mp4|Abstract layered manhattan street scene with traffic and people.
00726.mp4|Pan shot of an empty classic styled restaurant.
00727.mp4|A look inside of an small minimalist hotel room with an amazing interior design.
00728.mp4|Hyperlapse POV shot from a camera attached to the front of a vehicle driving through beautiful empty roads with green fields at a cloudy day.
00729.mp4|View from a plane window as it lands in an airport near from the seashore.
00730.mp4|View from a plane window while it flies in the sky over the clouds before a pink sunset.
00731.mp4|Empty freight transport vessel waiting at the port.
00732.mp4|Young woman listening to music with headphones moving her head while is enjoying a song.
00733.mp4|Chef who wears an apron preparing the dough on an aluminum table in the kitchen of a restaurant.
00734.mp4|Advertising signs with business lights on the street of a Japanese district.
00735.mp4|Time lapse with high exposure of the traffic of an avenue at night next to corporate and apartment buildings.
00736.mp4|Time lapse with high exposure traffic from an avenue with two-way road at night and in the background there are corporate and apartment buildings.
00737.mp4|Time lapse of traffic on an avenue in a city at night with buildings in the background.
00738.mp4|Vertically deep video of traffic on an avenue between buildings in downtown Los Angeles.
00739.mp4|Video from a camera in the side of an campervan driving on rough tracks.
00740.mp4|Ceiling at the entrance of a nightclub or casino in Las Vegas with yellow flashing lights.
00741.mp4|Panning of Las Vegas buildings, casinos, monuments and hotels on a busy avenue for a cloudy day.
00742.mp4|High view of traffic from a busy avenue in Las Vegas with business and advertisements everywhere.
00743.mp4|Time lapse of an avenue with traffic seen from a bridge with counterclockwise direction with buildings and businesses on the sides.
00744.mp4|Pan shot of overnight show Bellagio fountain and skyline with Las Vegas buildings, hotels, casinos, monuments and tourist attractions.
00745.mp4|Viewpoint of a vehicle that runs through the City of London with skyscrapers and traffic on its streets.
00746.mp4|Traffic lights in New York City leading traffic at an intersection with cars passing by, parked cars and pedestrians crossing the street.
00747.mp4|Time lapse of the Swiss Alps with snowy mountains and clouds passing very close.
00748.mp4|Woman listening to music with her eyes closed in a dark room holding her headphones with both hands.
00749.mp4|Row of camels walking in the sand near the dunes of a desert.
00750.mp4|Panoramic top view of the great city of Tokyo at dusk, with many buildings, cars passing and lights coming on as night comes.
00751.mp4|Closeup shot of an ascending count in a nixie tube counter.
00752.mp4|Macro shot of a two number countdown on a nixie tube counter.
00753.mp4|Front shot of New York buildings at night, with the reflection of buildings fading above, like seeing them from a window.
00754.mp4|Times Square during a rainy night, cars pass by, pedestrians cross the street with umbrellas in hand and in the background, the buildings and the publicity in them light the street.
00755.mp4|Front view from a high altitude of New York City on a night with clouds, buildings of various sizes with illuminated windows, and in the background on the right is the Empire State Building lit green.
00756.mp4|Aerial shot of a cross street in Manhattan on an afternoon, while cars and people cross from one side to the other.
00757.mp4|View from downtown Manhattan at night, with the Empire State Building illuminated in green.
00758.mp4|Aerial shot of a street junction in Manhattan at night, as cars and people cross from one side to the other.
00759.mp4|High view of Manhattan at night, the cars go through the streets and the different buildings with lights in their windows.
00760.mp4|View from the top of a crossroads of a city on a sunny day, there are passing cars, people walking on the sidewalk and crossing the street, parked cars, trees and traffic lights.
00761.mp4|View from the top of the city of Paris, at night, in the distance highlights the Eiffel Tower illuminated and with a rotating light on top.
00762.mp4|Many colored fuzzy dots expand as they recede into a black background and twirling light tails as flares follow them.
00763.mp4|Distant shot of a petrochemical plant lit up at night, with towers and steam outlets covering the night sky.
00764.mp4|A round fountain where people are sitting and walking from one side to the other. On top of the fountain a statue of Eros and in the background small London buildings cover the square.
00765.mp4|Upper shot of a mountainous horizon on a sunny day, the mountains are rocky, at its base there are shades of green by vegetation, and at the top with white spots from the snow.
00766.mp4|Shot of a red plane arriving at the Zurich terminal on an afternoon covered in clouds, while the access walkway is placed.
00767.mp4|Bottom view of a rubber duck floating in the water, half of the shot is underwater.
00768.mp4|View of a beautiful beach full of rocks on a sunny day, people walk from one side to another, and the clouds move with the view, in the background there are small hills covered by trees and houses.
00769.mp4|The entrance to the Barcelona metro at night, while people enter and exit, in the background there are illuminated businesses, lights, trees and people out of focus.
00770.mp4|City of Tokyo, Japan, looking towards the rainbow bridge at night, while boats cross the water; On the other side of the bridge there are the buildings with their illuminated windows, a ferris wheel, and the lights of the cars going from one side to the other.
00771.mp4|Shot from the roof of an elegant restaurant on a sunny afternoon, there are benches at a bar, people eating in a dining room, waiters coming and going, and ceiling lamps.
00772.mp4|Symmetrical shot of a rotary brick chicken oven, with fire and chickens baking inside.
00773.mp4|Low view of a pair of mountaineers climbing a vertical rocky mountain with pulleys, peaks and safety equipment on a sunny day viewed from behind.
00774.mp4|Airport on a sunny day, staff and cars with luggage go from one side to another, one of the parked planes leaves that area.
00775.mp4|Interior of the train station, while people with suitcases walk in all directions, there are businesses in small kiosks, above a screen with itineraries, and up above a large window.
00776.mp4|Point of view from a bus passenger seat roading in a highway surrounded by dirt trees and bushes on a sunny day.
00777.mp4|White particles moving on camera on a black background, and some blurred hexagons.
00778.mp4|Tower of the Tree of Heaven Tokyo Japan and the surrounding buildings all lit up at night, the sky turns from blue, pink and purple.
00779.mp4|Shot of a sparkler being lit as sparks fall around on a dark background.
00780.mp4|A woman against the light doing a meditation pose while on the ground during sunset, the shot rises and changes the focus towards the horizon full of hills that fade the further away they are.
00781.mp4|Shot of ashes and burning lava particles leaping through the air glowing fiery colors on a dark background.
00782.mp4|Close shot of an active volcano smoking at night, while the stars cross the sky, the heat inside the volcano illuminates the smoke that is generated.
00783.mp4|Shot from the center of the street in Times Square on a sunny day, as cars pass by, people walk on sidewalks, buildings as far as the eye can see, and illuminated signs covering them.
00784.mp4|Close-up shot of a pair of neon signs with Japanese lettering, overnight in Tokyo.
00785.mp4|Shot with a fisheye lens of the subway arriving at a station in Tokyo, the floodgates open and people board it.
00786.mp4|Tokyo industrial port as workers move containers from a cargo ship, on a cloudy afternoon, in the background you can see the river with ships sailing.
00787.mp4|Shot from atop the city of Tokyo at night, with a view of the river, the Rainbow Bridge, lights from moving cars, and buildings on the horizon.
00788.mp4|Tower Bridge in London at dusk illuminated with purple color, cars and boats pass by, the bridge rises and London buildings in the background.
00789.mp4|Close shot of the flag of Turkey waving on a pole with the sky above it in the background.
00790.mp4|View of the horizon in the sea, in a sunset, the sun that colors the sky in warm colors, while a sailboat sails through the sea.
00791.mp4|Close shot of some flowers slowly opening in a rose bush with a filter that changes color.
00792.mp4|A zebra standing upright, while its skin moves to shake off the flies, during a sunny day, around it there are trees, grass land, and in the background a hill.
00793.mp4|A large building seen from the side, with other small buildings to the side and in the background more small buildings, apartments and houses, during a dusk.
00794.mp4|Frightened blonde girl hiding on the wooden floor next to a bed holding her legs with her arms, while looking over.
00795.mp4|Man balancing on a kettlebell in a gym, with other men behind him working out and stretching.
00796.mp4|Young man proposing to his girlfriend with an engagement ring, with a bouquet of flowers, in a meadow on a sunny day.
00797.mp4|Woman happy with her body having lost weight, in a beautifully designed room, a white painted brick wall, and a rug.
00798.mp4|Adult woman in a turtleneck sweater looking in the mirror while touching her face, frustrated by her wrinkles.
00799.mp4|Blonde-haired woman driving a car on the road viewed from the back seat on a sunny day.
00800.mp4|Father and son playing piggyback in a room, while the two smile and have fun.
00801.mp4|Enamored couple walking hand in hand through a lavender field, with hills and unfocused houses in the background, during a sunny day.
00802.mp4|Mother checking the thermometer, while her sick son sheltered in a bed makes funny gestures with his face.
00803.mp4|Sad and worried woman sitting in an armchair, while hugging a cushion tightly.
00804.mp4|Young people walking on a soccer football field with a ball and goalkeeper gloves, with trees around during a sunny day.
00805.mp4|Nutritionist in a consultation in her patient's kitchen, with fruits and juices on the table, while asking questions and pointing at her table.
00806.mp4|Playing soccer while a striker shoots and the goalkeeper stops the shot, during a sunny day with large trees around.
00807.mp4|Strong man exercising in an outdoor gym in a park, on a sunny day.
00808.mp4|A person's legs roller skates as she glides across the pavement of a bridge with a red railing on a sunny day.
00809.mp4|Happy and funny girl jumping in circles with an orange smoke bomb, in a wheat field, during with sunny day.
00810.mp4|Soccer goalkeeper while putting on his gloves, claps and stretches as he prepares to stop the ball, looking at his hands closely, on a sunny day.
00811.mp4|Young woman preparing a smoothie in a blender, in a brick-walled kitchen, fruit and a refrigerator in the corner near the window, while pouring the smoothie into a glass.
00812.mp4|Girl doing sit-ups, lying on the wooden floor in a white room, with bed, wardrobe and a shelf.
00813.mp4|Young curly-haired woman with a ponytail, while exercising with a purple ball, on the floor of a bedroom.
00814.mp4|Happy young people dancing intensely inside a house, a couple in front and others in the background out of focus.
00815.mp4|Young people partying with party hats and noisemakers, as they speak excitedly straight into the camera.
00816.mp4|Young man standing looking towards the camera, and in the background other boys and girls dancing cheerfully, when suddenly the boy in front begins to dance intensely.
00817.mp4|Young man with sunglasses dancing wildly with more people dancing out of focus in the background, inside a room.
00818.mp4|Focus on the details of an empty luggage cart, in an unfocused airport in the background, as a couple of people walk from one side to the other.
00819.mp4|Group of young people dancing happily, while a boy with dark glasses leads them right in front.
00820.mp4|Walk in first person along a road in the middle of a mountain range with a lot of vegetation, during a sunny afternoon.
00821.mp4|A young couple dancing in front of the camera as another group behind, inside a living room.
00822.mp4|Shot of a rolling corridor in an airport, while people with suitcases and luggage go from one side to another out of focus.
00823.mp4|Palm tree as the air moves its leaves, with the sky almost clear in the background with a couple of clouds, and the warm and bright sun.
